level,xp,badges,quiz_score,code_challenge_score,study_time,interest_visual,interest_backend,interest_math,interest_web,interest_data,interest_cloud,interest_mobile,interest_security,frontend_perf,backend_perf,data_perf,algo_perf,career_path
17,1832,5,0.91,0.6,379,3,5,1,5,4,5,2,1,0.84,0.81,0.57,0.57,fullstack
3,429,0,0.84,0.69,18,2,3,4,4,3,5,2,4,0.6,0.67,0.65,0.71,security
2,353,0,0.87,0.55,82,4,4,5,2,4,1,1,3,0.55,0.58,0.86,0.82,data
18,1883,5,0.89,0.49,364,3,4,3,5,4,3,1,2,0.52,0.87,0.74,0.75,backend
7,689,2,0.89,0.69,214,5,2,3,3,5,2,5,2,0.87,0.56,0.45,0.6,mobile
22,2192,8,0.57,0.77,473,1,4,3,2,4,1,4,5,0.52,0.63,0.46,0.8,security
9,1056,2,0.58,0.75,133,5,4,2,4,1,2,4,1,0.77,0.6,0.49,0.69,frontend
14,1364,4,0.75,0.61,367,2,3,3,4,3,2,1,4,0.51,0.66,0.49,0.84,security
25,2645,8,0.82,0.85,518,4,4,4,4,2,3,2,5,0.89,0.82,0.47,0.65,fullstack
18,1850,5,0.75,0.55,389,4,5,5,3,5,2,4,4,0.91,0.51,0.4,0.65,mobile
17,1849,6,0.82,0.68,385,4,4,4,4,1,5,4,4,0.56,0.71,0.73,0.52,cloud
8,889,1,0.78,0.87,197,4,1,2,5,4,3,2,4,0.82,0.42,0.56,0.63,frontend
9,896,4,0.78,0.53,142,3,5,5,4,5,4,3,2,0.87,0.87,0.44,0.73,fullstack
2,308,0,0.81,0.8,35,4,3,3,3,4,4,1,4,0.47,0.68,0.66,0.8,security
2,236,0,0.69,0.76,140,2,3,5,4,4,1,1,5,0.51,0.68,0.91,0.83,data
4,423,2,0.77,0.73,152,5,4,5,4,1,4,4,5,0.87,0.47,0.47,0.54,mobile
24,2506,9,0.86,0.47,486,5,3,4,4,3,3,2,5,0.55,0.79,0.58,0.74,security
19,1879,7,0.8,0.78,364,4,1,1,5,4,1,4,1,0.88,0.51,0.58,0.52,frontend
20,2079,7,0.68,0.85,413,3,5,5,5,5,5,5,2,0.77,0.75,0.52,0.71,fullstack
13,1345,5,0.91,0.58,327,4,3,5,5,4,5,2,4,0.53,0.7,0.64,0.61,cloud
5,476,3,0.81,0.78,117,5,5,4,5,4,1,4,3,0.74,0.52,0.45,0.59,frontend
13,1354,5,0.82,0.5,297,4,4,2,4,3,2,3,1,0.79,0.76,0.66,0.79,fullstack
7,798,3,0.57,0.63,193,5,4,3,4,1,1,5,5,0.94,0.47,0.64,0.64,mobile
16,1575,7,0.89,0.83,364,3,3,4,4,3,5,4,4,0.68,0.7,0.62,0.72,security
23,2478,8,0.87,0.81,519,5,4,3,5,3,5,2,5,0.41,0.67,0.5,0.8,security
5,539,3,0.62,0.58,89,1,4,5,2,5,2,1,4,0.6,0.44,0.94,0.82,data
13,1494,5,0.81,0.46,245,3,4,3,3,2,3,5,4,0.5,0.72,0.4,0.73,security
18,1854,6,0.9,0.67,359,4,5,2,5,4,5,3,4,0.83,0.75,0.52,0.77,fullstack
5,590,3,0.6,0.47,145,4,3,2,5,2,5,4,1,0.73,0.53,0.68,0.7,frontend
17,1887,4,0.78,0.7,302,3,5,5,5,4,2,2,1,0.79,0.79,0.65,0.77,fullstack
1,258,0,0.77,0.62,34,1,3,4,3,3,2,1,4,0.52,0.71,0.45,0.73,security
17,1779,7,0.77,0.68,314,3,2,3,5,5,5,2,1,0.88,0.41,0.69,0.61,frontend
23,2339,6,0.8,0.57,442,1,4,1,3,4,3,3,1,0.59,0.93,0.63,0.64,backend
7,838,1,0.6,0.88,207,2,4,1,5,4,4,2,5,0.65,0.75,0.64,0.7,backend
2,217,0,0.72,0.65,57,2,4,4,2,3,1,4,5,0.48,0.77,0.6,0.82,security
21,2253,6,0.58,0.79,476,4,4,4,1,5,1,4,3,0.47,0.41,0.94,0.74,data
4,528,0,0.79,0.59,66,3,3,3,2,3,3,5,5,0.51,0.64,0.56,0.82,security
4,489,1,0.74,0.84,138,4,4,5,5,1,5,1,1,0.86,0.88,0.6,0.77,fullstack
20,2179,5,0.74,0.73,352,4,5,5,4,2,5,5,3,0.91,0.47,0.53,0.6,mobile
10,1188,2,0.62,0.45,241,4,5,1,5,1,3,5,4,0.87,0.84,0.4,0.75,fullstack
19,1931,8,0.57,0.5,453,2,3,4,1,4,3,2,5,0.64,0.69,0.48,0.84,security
3,452,0,0.85,0.5,98,4,5,3,4,4,1,3,4,0.78,0.6,0.58,0.75,frontend
20,1986,7,0.66,0.88,459,2,3,4,5,4,5,3,3,0.6,0.47,0.95,0.78,data
23,2318,6,0.94,0.71,469,5,5,3,5,3,5,2,3,0.75,0.42,0.45,0.51,frontend
17,1839,5,0.85,0.62,358,5,1,2,3,3,5,5,4,0.85,0.49,0.55,0.7,mobile
12,1179,3,0.86,0.64,266,1,4,4,5,5,1,5,4,0.41,0.68,0.45,0.8,security
24,2540,7,0.9,0.52,441,3,3,3,5,3,5,3,1,0.93,0.52,0.41,0.51,frontend
11,1091,2,0.73,0.74,308,3,3,4,2,5,5,1,4,0.45,0.48,0.83,0.9,data
2,201,1,0.76,0.59,9,3,4,5,4,3,2,3,1,0.82,0.85,0.44,0.62,fullstack
6,734,3,0.56,0.7,169,5,5,3,4,3,1,5,2,0.8,0.6,0.52,0.74,mobile
22,2165,7,0.75,0.45,517,4,4,4,4,4,5,5,3,0.88,0.83,0.54,0.78,fullstack
9,1000,4,0.8,0.77,150,3,4,2,4,4,2,5,4,0.89,0.86,0.4,0.61,fullstack
6,797,4,0.87,0.59,128,5,2,2,3,4,5,4,3,0.91,0.46,0.61,0.66,mobile
25,2531,7,0.62,0.57,457,2,3,2,4,4,4,2,3,0.65,0.79,0.64,0.75,cloud
9,1073,4,0.81,0.52,209,2,3,4,4,5,4,2,4,0.41,0.75,0.51,0.72,security
12,1380,3,0.6,0.72,309,3,5,3,5,4,4,5,1,0.49,0.83,0.7,0.74,backend
14,1384,4,0.95,0.5,365,4,1,2,5,4,5,3,3,0.9,0.48,0.56,0.62,frontend
16,1579,5,0.66,0.54,277,4,4,1,5,2,5,3,4,0.67,0.83,0.61,0.57,cloud
8,858,1,0.92,0.78,209,1,5,4,5,3,4,1,1,0.61,0.76,0.77,0.66,backend
1,161,0,0.7,0.66,13,4,4,2,4,4,1,4,2,0.92,0.48,0.67,0.78,frontend
12,1367,5,0.72,0.57,298,1,4,3,2,3,4,4,4,0.52,0.74,0.6,0.74,cloud
16,1713,4,0.79,0.5,357,5,4,3,2,1,4,5,4,0.61,0.67,0.64,0.71,cloud
13,1307,4,0.95,0.58,217,5,2,2,3,1,5,5,2,0.81,0.49,0.47,0.7,mobile
10,955,5,0.9,0.55,192,2,5,4,5,4,4,2,3,0.63,0.88,0.78,0.59,backend
9,878,4,0.71,0.84,232,3,3,4,3,5,3,5,4,0.49,0.41,0.94,0.75,data
22,2160,9,0.66,0.5,392,1,4,4,3,1,4,2,4,0.51,0.79,0.74,0.71,cloud
7,696,3,0.59,0.45,111,3,4,5,4,3,5,3,2,0.89,0.52,0.42,0.55,frontend
8,753,3,0.62,0.47,212,4,4,1,2,4,4,5,3,0.53,0.84,0.65,0.55,cloud
23,2391,6,0.72,0.47,483,1,3,5,1,4,4,4,1,0.53,0.66,0.92,0.73,data
10,1081,3,0.94,0.89,286,3,5,2,4,5,5,4,1,0.82,0.75,0.52,0.59,fullstack
8,931,4,0.76,0.83,129,4,3,3,3,2,4,5,4,0.92,0.46,0.67,0.53,mobile
7,661,2,0.81,0.66,101,4,4,4,4,2,4,4,4,0.6,0.67,0.72,0.66,cloud
10,960,3,0.71,0.61,205,4,1,5,4,3,1,5,2,0.91,0.54,0.57,0.58,mobile
21,2101,6,0.74,0.82,453,4,3,1,5,3,2,3,4,0.91,0.45,0.68,0.54,frontend
7,700,2,0.61,0.66,202,4,5,4,4,1,4,5,4,0.88,0.75,0.46,0.6,fullstack
16,1736,4,0.79,0.66,420,4,4,5,4,1,2,3,1,0.7,0.51,0.56,0.56,frontend
17,1705,5,0.59,0.57,358,1,3,4,5,5,3,4,5,0.43,0.57,0.9,0.76,data
11,1252,4,0.66,0.64,221,3,4,4,1,5,2,4,1,0.63,0.45,0.82,0.9,data
15,1526,6,0.89,0.65,356,2,4,4,2,3,3,5,4,0.48,0.68,0.51,0.8,security
1,60,0,0.69,0.8,37,3,5,2,5,5,5,2,1,0.93,0.41,0.44,0.7,frontend
19,2019,6,0.74,0.48,359,3,3,3,2,2,1,2,5,0.6,0.71,0.61,0.75,security
6,551,4,0.8,0.54,176,4,4,1,3,1,4,4,3,0.69,0.67,0.68,0.66,cloud
12,1158,6,0.72,0.53,260,5,3,3,4,4,4,1,3,0.62,0.72,0.67,0.54,cloud
17,1848,5,0.83,0.5,439,4,3,4,5,5,5,3,4,0.43,0.81,0.63,0.57,cloud
24,2365,10,0.86,0.7,497,4,4,4,5,4,5,4,3,0.49,0.47,0.83,0.75,data
25,2575,9,0.95,0.79,452,4,5,1,3,3,3,4,2,0.53,0.91,0.64,0.58,backend
10,1181,5,0.61,0.68,223,5,5,1,2,4,3,3,3,0.66,0.94,0.72,0.61,backend
7,674,2,0.6,0.69,215,4,3,4,1,2,5,2,5,0.66,0.69,0.5,0.84,security
22,2189,6,0.92,0.65,416,4,3,4,5,5,5,1,1,0.41,0.43,0.82,0.89,data
6,633,1,0.59,0.58,150,5,1,3,3,5,1,4,1,0.87,0.56,0.53,0.59,mobile
7,732,1,0.73,0.46,164,5,3,5,4,5,4,2,3,0.42,0.69,0.8,0.78,data
4,516,0,0.93,0.63,154,3,4,2,5,2,5,1,3,0.56,0.66,0.6,0.71,cloud
8,847,4,0.81,0.55,117,5,2,5,4,4,3,4,2,0.9,0.47,0.63,0.63,mobile
21,2267,7,0.66,0.64,455,3,4,2,4,3,3,1,4,0.51,0.78,0.62,0.51,backend
2,156,0,0.75,0.71,56,1,3,5,4,5,4,4,5,0.54,0.42,0.9,0.82,data
23,2333,8,0.76,0.62,507,2,4,5,3,5,5,2,4,0.55,0.81,0.7,0.69,cloud
2,150,2,0.77,0.71,137,3,4,5,4,4,5,3,1,0.95,0.47,0.44,0.6,frontend
1,51,2,0.61,0.55,97,5,4,1,1,3,4,3,3,0.62,0.77,0.71,0.79,cloud
17,1791,5,0.79,0.55,333,4,5,4,5,3,4,1,4,0.82,0.77,0.47,0.68,fullstack
3,355,0,0.75,0.49,19,1,3,4,5,4,4,5,3,0.61,0.53,0.82,0.76,data
22,2297,6,0.65,0.63,468,5,4,4,4,1,5,2,4,0.62,0.82,0.65,0.61,cloud
5,504,0,0.91,0.83,68,4,4,4,5,4,4,3,1,0.42,0.81,0.65,0.62,backend
5,698,3,0.56,0.75,170,1,5,1,2,3,4,3,2,0.41,0.85,0.6,0.65,backend
19,1894,6,0.77,0.69,428,4,5,5,4,1,5,5,4,0.88,0.79,0.48,0.61,fullstack
13,1455,6,0.82,0.77,292,1,3,3,4,4,5,5,3,0.42,0.69,0.67,0.54,cloud
13,1440,6,0.61,0.67,220,5,4,4,3,3,4,2,5,0.66,0.76,0.65,0.74,backend
5,548,1,0.62,0.74,80,3,4,2,2,5,4,3,4,0.52,0.67,0.74,0.64,cloud
23,2451,9,0.92,0.85,422,3,4,4,1,2,4,2,5,0.42,0.65,0.59,0.74,security
8,772,2,0.82,0.82,181,4,5,5,4,2,1,5,4,0.82,0.49,0.43,0.77,mobile
10,992,2,0.9,0.85,210,4,3,4,5,5,2,2,4,0.7,0.41,0.82,0.71,data
16,1621,7,0.85,0.65,288,4,2,1,3,4,4,5,5,0.81,0.46,0.42,0.51,mobile
20,2155,8,0.62,0.58,360,4,5,4,4,2,4,5,4,0.93,0.57,0.54,0.72,mobile
18,1835,7,0.74,0.76,382,1,4,2,3,3,4,3,2,0.43,0.93,0.61,0.69,backend
16,1753,7,0.6,0.55,405,1,4,4,4,4,5,4,5,0.43,0.62,0.81,0.77,data
9,928,5,0.77,0.77,209,4,5,4,5,4,5,5,1,0.77,0.76,0.4,0.67,fullstack
8,842,1,0.7,0.59,158,2,5,4,1,3,4,5,2,0.6,0.93,0.69,0.63,backend
13,1262,6,0.58,0.71,258,3,3,3,4,2,2,2,4,0.73,0.59,0.66,0.53,frontend
20,1968,6,0.72,0.87,498,5,2,2,3,2,1,5,3,0.89,0.54,0.62,0.76,mobile
13,1369,6,0.67,0.71,302,4,2,4,5,4,4,3,2,0.93,0.54,0.65,0.74,frontend
18,1847,8,0.95,0.85,329,3,4,3,4,3,1,4,3,0.81,0.8,0.51,0.62,fullstack
3,278,3,0.79,0.74,31,3,4,2,5,3,4,3,5,0.74,0.41,0.51,0.64,frontend
21,2170,9,0.92,0.56,428,5,4,4,5,4,2,1,5,0.64,0.67,0.85,0.82,data
16,1618,7,0.78,0.45,390,4,4,5,5,1,5,1,4,0.41,0.67,0.65,0.71,cloud
1,216,0,0.83,0.8,-29,1,4,4,2,4,5,1,2,0.47,0.48,0.87,0.82,data
3,331,0,0.69,0.61,60,5,4,1,4,3,1,2,2,0.75,0.43,0.64,0.74,frontend
6,618,1,0.64,0.85,83,4,2,3,4,5,3,4,3,0.76,0.5,0.65,0.74,frontend
7,836,4,0.74,0.88,236,4,5,5,4,3,5,2,1,0.83,0.86,0.54,0.76,fullstack
18,1753,7,0.68,0.73,344,5,4,3,2,4,4,2,1,0.43,0.76,0.72,0.68,backend
24,2456,10,0.75,0.69,490,2,4,4,2,5,5,3,5,0.54,0.44,0.88,0.74,data
25,2637,9,0.78,0.89,460,3,4,1,4,3,5,2,5,0.78,0.71,0.64,0.76,fullstack
7,808,2,0.67,0.5,225,2,3,2,2,2,5,4,3,0.46,0.68,0.73,0.63,cloud
3,466,2,0.61,0.72,148,3,4,5,5,2,5,4,1,0.83,0.81,0.51,0.59,fullstack
7,794,4,0.64,0.88,155,1,4,4,3,4,2,1,2,0.52,0.41,0.84,0.7,data
15,1574,5,0.81,0.81,287,3,3,2,2,3,4,4,3,0.69,0.68,0.64,0.56,cloud
14,1471,5,0.58,0.58,268,4,5,5,5,3,1,5,5,0.78,0.81,0.46,0.58,fullstack
23,2258,6,0.6,0.7,532,4,3,5,2,4,5,3,3,0.51,0.43,0.93,0.82,data
7,776,3,0.77,0.65,99,5,4,4,1,1,2,5,4,0.51,0.68,0.57,0.71,security
